season,week,celebrity_name,judge_score,fan_vote_mean,rank_based_rank,pct_based_rank,current_system,current_system_rank,opposing_system,opposing_system_rank
22,6,Paige VanZant,28.0,0.1241977776906672,1,1,Percent,2,Rank,1
22,6,Nyle DiMarco,25.0,0.118014841230381,4,5,Percent,4,Rank,4
22,6,Ginger Zee,24.0,0.1159693666016365,6,6,Percent,6,Rank,6
22,6,Wanya Morris,29.0,0.1121043143686465,5,2,Percent,1,Rank,5
22,7,Kim Fields,26.0,0.0611960239685212,8,8,Percent,5,Rank,8
22,7,Jodie Sweetin,25.5,0.1380741329114088,4,4,Percent,8,Rank,4
22,7,Von Miller,26.0,0.1334534952684453,7,6,Percent,5,Rank,7
22,7,Antonio Brown,26.0,0.134653683433343,4,5,Percent,5,Rank,4
22,7,Paige VanZant,27.5,0.1375620075699385,1,2,Percent,2,Rank,1
22,7,Nyle DiMarco,28.0,0.1358061220822115,1,1,Percent,1,Rank,1
22,7,Ginger Zee,27.5,0.1340769630988517,3,3,Percent,2,Rank,3
22,7,Wanya Morris,27.5,0.1251775716672784,4,7,Percent,2,Rank,4
22,8,Jodie Sweetin,30.0,0.0840181205680896,4,6,Percent,1,Rank,4
22,8,Antonio Brown,27.0,0.1846791750088572,4,4,Percent,5,Rank,4
22,8,Paige VanZant,28.0,0.1868940663501329,1,3,Percent,4,Rank,1
22,8,Nyle DiMarco,29.0,0.1834425701668635,3,2,Percent,3,Rank,3
22,8,Ginger Zee,30.0,0.1816471334535492,1,1,Percent,1,Rank,1
22,8,Wanya Morris,25.0,0.179318934452505,6,5,Percent,6,Rank,6
22,9,Antonio Brown,27.5,0.1161924887670699,5,5,Percent,5,Rank,5
22,9,Paige VanZant,29.5,0.2272044416936381,1,1,Percent,2,Rank,1
22,9,Nyle DiMarco,28.5,0.2244666993343499,2,2,Percent,3,Rank,2
22,9,Ginger Zee,28.0,0.2226639362895267,4,4,Percent,4,Rank,4
22,9,Wanya Morris,30.0,0.2094724339154127,2,3,Percent,1,Rank,2
22,10,Paige VanZant,29.666600000000003,0.3431561698522939,1,1,Percent,1,Rank,1
22,10,Nyle DiMarco,28.9998,0.3327455980046424,2,2,Percent,2,Rank,2
22,10,Ginger Zee,28.3332,0.324098232143068,3,3,Percent,3,Rank,3
23,1,Jake T. Austin,22.0,0.0632626854089096,12,12,Percent,11,Rank,12
23,1,Maureen McCormick,22.0,0.0712070176264324,11,11,Percent,11,Rank,11
23,1,Marilu Henner,27.0,0.0749900847789467,4,6,Percent,3,Rank,4
23,1,Ryan Lochte,24.0,0.0871320703607358,6,5,Percent,9,Rank,6
23,1,Calvin Johnson Jr.,26.0,0.069466090447723,10,9,Percent,5,Rank,10
23,1,Laurie Hernandez,31.0,0.0819029761456275,1,1,Percent,1,Rank,1
23,1,Amber Rose,24.0,0.0963400141999192,4,4,Percent,9,Rank,4
23,1,Rick Perry,20.0,0.0621108209250768,13,13,Percent,13,Rank,13
23,1,James Hinchcliffe,31.0,0.0791019925115463,3,2,Percent,1,Rank,3
23,1,Babyface,26.0,0.0714011231127417,8,8,Percent,5,Rank,8
23,1,Vanilla Ice,25.0,0.0808510864322118,6,7,Percent,7,Rank,6
23,1,Jana Kramer,27.0,0.090619089069715,1,3,Percent,3,Rank,1
23,1,Terra Jole,25.0,0.0716149489804155,9,10,Percent,7,Rank,9
23,2,Jake T. Austin,24.0,0.0326768778178641,12,13,Percent,10,Rank,12
23,2,Maureen McCormick,26.0,0.0777868125290931,9,11,Percent,8,Rank,9
23,2,Marilu Henner,27.0,0.075520978180228,10,9,Percent,7,Rank,10
23,2,Ryan Lochte,24.0,0.0875475739564719,7,8,Percent,10,Rank,7
23,2,Calvin Johnson Jr.,28.0,0.0726490228941847,11,10,Percent,6,Rank,11
23,2,Laurie Hernandez,32.0,0.0813239216361759,1,2,Percent,1,Rank,1
23,2,Amber Rose,24.0,0.0956289635694571,4,4,Percent,10,Rank,4
23,2,Rick Perry,22.0,0.0737060248804658,13,12,Percent,13,Rank,13
23,2,James Hinchcliffe,29.0,0.0753017197678359,8,6,Percent,4,Rank,8
23,2,Babyface,30.0,0.0759613821172876,4,5,Percent,3,Rank,4
23,2,Vanilla Ice,26.0,0.082035440612836,6,7,Percent,8,Rank,6
23,2,Jana Kramer,29.0,0.0911565571540698,1,1,Percent,4,Rank,1
23,2,Terra Jole,31.0,0.0787047248840317,3,3,Percent,2,Rank,3
23,3,Maureen McCormick,28.0,0.0857900998187646,7,7,Percent,5,Rank,7
23,3,Marilu Henner,28.0,0.0822999497961375,8,9,Percent,5,Rank,8
23,3,Ryan Lochte,25.0,0.0950323104056717,4,6,Percent,8,Rank,4
23,3,Calvin Johnson Jr.,32.0,0.0824042000355037,2,3,Percent,1,Rank,2
23,3,Laurie Hernandez,31.0,0.0862700488748812,1,1,Percent,2,Rank,1
23,3,Amber Rose,25.0,0.104134507702756,2,2,Percent,8,Rank,2
23,3,Rick Perry,23.0,0.0383871373301144,12,12,Percent,11,Rank,12
23,3,James Hinchcliffe,29.0,0.0811904908024076,8,8,Percent,4,Rank,8
23,3,Babyface,25.0,0.0787276897525964,11,11,Percent,8,Rank,11
23,3,Vanilla Ice,23.0,0.0872406119375079,10,10,Percent,11,Rank,10
23,3,Jana Kramer,26.0,0.0949574627196406,4,5,Percent,7,Rank,4
23,3,Terra Jole,30.0,0.0835654908240203,4,4,Percent,3,Rank,4
23,4,Maureen McCormick,24.0,0.0913847306002059,5,8,Percent,4,Rank,5
23,4,Marilu Henner,21.0,0.0860733760349608,10,10,Percent,10,Rank,10
23,4,Ryan Lochte,22.0,0.1039036585822526,6,5,Percent,9,Rank,6
23,4,Calvin Johnson Jr.,23.0,0.082064262350598,9,9,Percent,6,Rank,9
23,4,Laurie Hernandez,30.0,0.0973934599934658,1,1,Percent,1,Rank,1
23,4,Amber Rose,24.0,0.11710396209215,1,2,Percent,4,Rank,1
23,4,James Hinchcliffe,28.0,0.0907523968834877,3,3,Percent,2,Rank,3
23,4,Babyface,18.0,0.0434823664802017,11,11,Percent,11,Rank,11
23,4,Vanilla Ice,23.0,0.0960896573118792,6,6,Percent,6,Rank,6
23,4,Jana Kramer,23.0,0.1035557693791887,3,4,Percent,6,Rank,3
23,4,Terra Jole,25.0,0.0881963602916156,6,7,Percent,3,Rank,6
23,5,Maureen McCormick,24.0,0.1042525047594424,7,8,Percent,6,Rank,7
23,5,Marilu Henner,27.0,0.1057611862793614,3,5,Percent,2,Rank,3
23,5,Ryan Lochte,24.0,0.1225426066702991,6,4,Percent,6,Rank,6
23,5,Calvin Johnson Jr.,24.0,0.0932229087225288,9,9,Percent,6,Rank,9
23,5,Laurie Hernandez,25.0,0.10228384025903,7,7,Percent,5,Rank,7
23,5,Amber Rose,24.0,0.1354992367900707,3,1,Percent,6,Rank,3
23,5,James Hinchcliffe,29.0,0.107228574794015,1,3,Percent,1,Rank,1
23,5,Jana Kramer,26.0,0.1246847573485572,2,2,Percent,4,Rank,2
23,5,Terra Jole,27.0,0.1045243843766953,5,6,Percent,2,Rank,5
23,6,Maureen McCormick,31.0,0.1139609537832562,5,7,Percent,6,Rank,5
23,6,Marilu Henner,34.0,0.1115535307125153,6,6,Percent,5,Rank,6
23,6,Ryan Lochte,30.0,0.1259862062363101,4,5,Percent,7,Rank,4
23,6,Calvin Johnson Jr.,37.0,0.1089076720140025,6,4,Percent,3,Rank,6
23,6,Laurie Hernandez,37.0,0.1144439101212162,2,3,Percent,3,Rank,2
23,6,Amber Rose,28.0,0.0667324735801288,9,9,Percent,9,Rank,9
23,6,James Hinchcliffe,38.0,0.1124995924660722,3,2,Percent,2,Rank,3
23,6,Jana Kramer,40.0,0.1351510683877968,1,1,Percent,1,Rank,1
23,6,Terra Jole,30.0,0.1107645926987001,8,8,Percent,7,Rank,8
23,7,Maureen McCormick,33.0,0.0648037559972018,8,8,Percent,6,Rank,8
23,7,Marilu Henner,32.0,0.1291863201942697,7,7,Percent,8,Rank,7
23,7,Ryan Lochte,33.0,0.1465528392715483,4,2,Percent,6,Rank,4
23,7,Calvin Johnson Jr.,37.0,0.1255482717883056,4,4,Percent,1,Rank,4
23,7,Laurie Hernandez,34.5,0.1301311503243751,2,5,Percent,3,Rank,2
23,7,James Hinchcliffe,37.0,0.1284104693502027,3,3,Percent,1,Rank,3
23,7,Jana Kramer,34.5,0.1467130285461569,1,1,Percent,3,Rank,1
23,7,Terra Jole,34.5,0.1286541645279404,4,6,Percent,3,Rank,4
23,8,Marilu Henner,23.0,0.1531095376718,4,6,Percent,7,Rank,4
23,8,Ryan Lochte,26.0,0.0792853630372961,7,7,Percent,5,Rank,7
23,8,Calvin Johnson Jr.,30.0,0.1420150253678422,4,4,Percent,3,Rank,4
23,8,Laurie Hernandez,33.0,0.1524369693518294,2,3,Percent,2,Rank,2
23,8,James Hinchcliffe,34.9998,0.1518285137722911,2,1,Percent,1,Rank,2
23,8,Jana Kramer,30.0,0.1708816386932981,1,2,Percent,3,Rank,1
23,8,Terra Jole,24.0,0.1504429521056452,6,5,Percent,6,Rank,6
23,9,Marilu Henner,36.0,0.093465156140398,6,6,Percent,5,Rank,6
23,9,Calvin Johnson Jr.,37.0,0.1715848581385378,4,4,Percent,4,Rank,4
23,9,Laurie Hernandez,40.0,0.1802804581148448,2,2,Percent,1,Rank,2
23,9,James Hinchcliffe,36.0,0.1748078486047027,4,5,Percent,5,Rank,4
23,9,Jana Kramer,40.0,0.2030415812037792,1,1,Percent,1,Rank,1
23,9,Terra Jole,38.0,0.1768200977977384,3,3,Percent,3,Rank,3
23,10,Calvin Johnson Jr.,28.0,0.213233991875622,5,4,Percent,5,Rank,5
23,10,Laurie Hernandez,30.0,0.2191653413555049,1,2,Percent,1,Rank,1
23,10,James Hinchcliffe,29.5,0.2146657822414936,3,3,Percent,3,Rank,3
23,10,Jana Kramer,29.0,0.2459102803166672,2,1,Percent,4,Rank,2
23,10,Terra Jole,30.0,0.1070246042107147,3,5,Percent,1,Rank,3
23,11,Calvin Johnson Jr.,38.3331,0.2712092137437775,3,3,Percent,3,Rank,3
23,11,Laurie Hernandez,39.333200000000005,0.2804516555841529,1,1,Percent,1,Rank,1
23,11,James Hinchcliffe,38.9998,0.275635652305367,2,2,Percent,2,Rank,2
23,11,Jana Kramer,35.5,0.1727034783666976,4,4,Percent,4,Rank,4
24,1,Charo,21.0,0.0887300474991404,7,9,Percent,10,Rank,7
24,1,Mr. T,20.0,0.0678994467315331,11,11,Percent,11,Rank,11
24,1,Heather Morris,28.0,0.0839622176928106,5,5,Percent,3,Rank,5
24,1,Nancy Kerrigan,28.0,0.0895056980586199,4,4,Percent,3,Rank,4
24,1,Bonner Bolton,22.0,0.0778811925710128,10,10,Percent,9,Rank,10
24,1,Simone Biles,32.0,0.0968814359509459,1,1,Percent,1,Rank,1
24,1,David Ross,28.0,0.0904160345011301,3,3,Percent,3,Rank,3
24,1,Rashad Jennings,31.0,0.0915732508054496,2,2,Percent,2,Rank,2
24,1,Chris Kattan,17.0,0.0663214417818024,12,12,Percent,12,Rank,12
24,1,Erika Jayne,24.0,0.0823345417369537,7,7,Percent,7,Rank,7
24,1,Normani,27.0,0.0845991431676279,6,6,Percent,6,Rank,6
24,1,Nick Viall,24.0,0.079895549502974,9,8,Percent,7,Rank,9
24,2,Charo,25.0,0.0941724989398491,4,8,Percent,9,Rank,4
24,2,Mr. T,22.0,0.0793133408552869,11,11,Percent,11,Rank,11
24,2,Heather Morris,30.0,0.0852984205277535,6,4,Percent,3,Rank,6
24,2,Nancy Kerrigan,28.0,0.0877985573100824,4,5,Percent,5,Rank,4
24,2,Bonner Bolton,28.0,0.0861564449047805,8,7,Percent,5,Rank,8
24,2,Simone Biles,29.0,0.089784578151881,3,3,Percent,4,Rank,3
24,2,David Ross,27.0,0.08766539115281,9,9,Percent,8,Rank,9
24,2,Rashad Jennings,32.0,0.0901569968257983,1,1,Percent,1,Rank,1
24,2,Chris Kattan,22.0,0.0399872764755918,12,12,Percent,11,Rank,12
24,2,Erika Jayne,28.0,0.087250273736201,6,6,Percent,5,Rank,6
24,2,Normani,32.0,0.0896580475120377,2,2,Percent,1,Rank,2
24,2,Nick Viall,25.0,0.0827581736079224,10,10,Percent,9,Rank,10
24,3,Charo,24.0,0.0468645801521273,11,11,Percent,9,Rank,11
24,3,Mr. T,24.0,0.0885518509184211,10,10,Percent,9,Rank,10
24,3,Heather Morris,33.0,0.0951113946819092,4,4,Percent,2,Rank,4
24,3,Nancy Kerrigan,33.0,0.1006269107487893,1,2,Percent,2,Rank,1
24,3,Bonner Bolton,24.0,0.0930337719285363,8,9,Percent,9,Rank,8
24,3,Simone Biles,32.0,0.1001066059229265,3,3,Percent,4,Rank,3
24,3,David Ross,31.0,0.0987836244205224,5,5,Percent,5,Rank,5
24,3,Rashad Jennings,28.0,0.0924467180715929,7,6,Percent,6,Rank,7
24,3,Erika Jayne,26.0,0.0938371152550456,6,7,Percent,7,Rank,6
24,3,Normani,34.0,0.0988064378331719,2,1,Percent,1,Rank,2
24,3,Nick Viall,26.0,0.0918309900669564,8,8,Percent,7,Rank,8
24,4,Mr. T,28.0,0.0499876507031254,10,10,Percent,10,Rank,10
24,4,Heather Morris,35.0,0.1034154934015608,4,3,Percent,3,Rank,4
24,4,Nancy Kerrigan,33.0,0.106461937500802,3,4,Percent,4,Rank,3
24,4,Bonner Bolton,32.0,0.1036297698393448,5,5,Percent,5,Rank,5
24,4,Simone Biles,36.0,0.1110222015811253,2,2,Percent,2,Rank,2
24,4,David Ross,31.0,0.1057582998040565,5,6,Percent,7,Rank,5
24,4,Rashad Jennings,39.0,0.1115441144928284,1,1,Percent,1,Rank,1
24,4,Erika Jayne,30.0,0.103871128287944,7,8,Percent,8,Rank,7
24,4,Normani,32.0,0.102613683131875,7,7,Percent,5,Rank,7
24,4,Nick Viall,30.0,0.1016957212573361,9,9,Percent,8,Rank,9
24,5,Heather Morris,34.0,0.1137075551672286,5,5,Percent,4,Rank,5
24,5,Nancy Kerrigan,36.0,0.1200657343643734,3,3,Percent,3,Rank,3
24,5,Bonner Bolton,30.0,0.1162120603641361,6,7,Percent,8,Rank,6
24,5,Simone Biles,38.0,0.123758199591551,1,2,Percent,2,Rank,1
24,5,David Ross,29.0,0.1188795877006392,6,8,Percent,9,Rank,6
24,5,Rashad Jennings,32.0,0.1153609505403729,6,6,Percent,6,Rank,6
24,5,Erika Jayne,32.0,0.0555621951797544,9,9,Percent,6,Rank,9
24,5,Normani,39.0,0.1207856042898406,1,1,Percent,1,Rank,1
24,5,Nick Viall,34.0,0.1156681128021083,4,4,Percent,4,Rank,4
24,6,Heather Morris,37.0,0.0559851179010096,5,8,Percent,1,Rank,5
24,6,Nancy Kerrigan,33.5,0.1355691422528798,2,4,Percent,5,Rank,2
24,6,Bonner Bolton,31.5,0.1344885824233772,6,6,Percent,6,Rank,6
24,6,Simone Biles,34.5,0.1364372580726333,1,2,Percent,4,Rank,1
24,6,David Ross,31.0,0.1369877570725952,2,5,Percent,7,Rank,2
24,6,Rashad Jennings,35.0,0.1329231447327437,6,3,Percent,3,Rank,6
24,6,Normani,36.0,0.1331891250325138,2,1,Percent,2,Rank,2
24,6,Nick Viall,30.5,0.1344198725122463,8,7,Percent,8,Rank,8
24,7,Nancy Kerrigan,36.0,0.0747394026221984,5,7,Percent,4,Rank,5
24,7,Bonner Bolton,31.0,0.1539228715895309,5,6,Percent,7,Rank,5
24,7,Simone Biles,39.0,0.156833547746142,1,2,Percent,2,Rank,1
24,7,David Ross,32.0,0.1555269269576341,4,5,Percent,6,Rank,4
24,7,Rashad Jennings,39.0,0.1523761605969034,3,3,Percent,2,Rank,3
24,7,Normani,42.0,0.1557147973243559,1,1,Percent,1,Rank,1
24,7,Nick Viall,34.0,0.1508862931632345,5,4,Percent,5,Rank,5
24,8,Bonner Bolton,29.0,0.1272912299158947,5,5,Percent,5,Rank,5
24,8,Simone Biles,36.0,0.2200814469344408,2,3,Percent,3,Rank,2
24,8,David Ross,32.5,0.2179520524855826,4,4,Percent,4,Rank,4
24,8,Rashad Jennings,37.5,0.2155305291220745,3,2,Percent,2,Rank,3
24,8,Normani,39.5,0.219144741542006,1,1,Percent,1,Rank,1
24,9,Simone Biles,40.0,0.1523106891330999,2,4,Percent,1,Rank,2
24,9,David Ross,35.0,0.2892955678608959,2,3,Percent,4,Rank,2
24,9,Rashad Jennings,38.5,0.2795014799529229,1,1,Percent,2,Rank,1
24,9,Normani,38.0,0.2788922630530819,4,2,Percent,3,Rank,4
24,10,David Ross,36.3333,0.3304484980312705,3,3,Percent,3,Rank,3
24,10,Rashad Jennings,39.6666,0.33542781284383,1,1,Percent,1,Rank,1
24,10,Normani,39.333200000000005,0.3341236891248991,2,2,Percent,2,Rank,2
25,1,Sasha Pieterse,18.0,0.0737038163188576,8,8,Percent,7,Rank,8
25,1,Frankie Muniz,19.0,0.087785130499141,3,3,Percent,5,Rank,3
25,1,Jordan Fisher,22.0,0.0893818499208069,2,2,Percent,1,Rank,2
25,1,Derek Fisher,18.0,0.0698386471446872,9,9,Percent,7,Rank,9
25,1,Nikki Bella,20.0,0.0834246979119019,3,5,Percent,4,Rank,3
25,1,Terrell Owens,15.0,0.0680608600572184,12,12,Percent,12,Rank,12
25,1,Victoria Arlen,19.0,0.0758276161058302,6,6,Percent,5,Rank,6
25,1,Barbara Corcoran,14.0,0.0645266582516614,13,13,Percent,13,Rank,13
25,1,Lindsey Stirling,22.0,0.0910132736642388,1,1,Percent,1,Rank,1
25,1,Debbie Gibson,17.0,0.0731496616035898,10,10,Percent,10,Rank,10
25,1,Nick Lachey,18.0,0.0746769679938004,7,7,Percent,7,Rank,7
25,1,Drew Scott,16.0,0.0692881451886902,11,11,Percent,11,Rank,11
25,1,Vanessa Lachey,21.0,0.0793226753395729,3,4,Percent,3,Rank,3
25,2,Sasha Pieterse,22.5,0.0786331754235504,5,5,Percent,4,Rank,5
25,2,Frankie Muniz,24.0,0.0917844811136605,1,1,Percent,1,Rank,1
25,2,Jordan Fisher,24.0,0.0884988596125526,2,2,Percent,1,Rank,2
25,2,Derek Fisher,19.0,0.0731029783033441,12,12,Percent,11,Rank,12
25,2,Nikki Bella,19.5,0.0811771868323673,6,8,Percent,9,Rank,6
25,2,Terrell Owens,19.5,0.0758234921698212,10,10,Percent,9,Rank,10
25,2,Victoria Arlen,22.0,0.0783098869249867,6,6,Percent,6,Rank,6
25,2,Barbara Corcoran,17.0,0.0340251806471305,13,13,Percent,13,Rank,13
25,2,Lindsey Stirling,22.5,0.0879848948631235,3,3,Percent,4,Rank,3
25,2,Debbie Gibson,20.5,0.0778665083694852,8,7,Percent,7,Rank,8
25,2,Nick Lachey,19.0,0.0768321229178326,10,11,Percent,11,Rank,10
25,2,Drew Scott,20.5,0.0759480213197629,9,9,Percent,7,Rank,9
25,2,Vanessa Lachey,23.5,0.0800132115023796,4,4,Percent,3,Rank,4
25,3,Sasha Pieterse,19.0,0.0818741013507736,11,11,Percent,11,Rank,11
25,3,Frankie Muniz,21.0,0.0984727260123949,4,3,Percent,6,Rank,4
25,3,Jordan Fisher,25.0,0.1023346165770423,2,2,Percent,2,Rank,2
25,3,Derek Fisher,21.0,0.0812531496829634,10,10,Percent,6,Rank,10
25,3,Nikki Bella,21.0,0.0919728327433027,6,6,Percent,6,Rank,6
25,3,Terrell Owens,21.0,0.0849062831832796,9,9,Percent,6,Rank,9
25,3,Victoria Arlen,22.0,0.0874528087139759,7,7,Percent,5,Rank,7
25,3,Lindsey Stirling,27.0,0.1077172139487958,1,1,Percent,1,Rank,1
25,3,Nick Lachey,21.0,0.0863984432964384,8,8,Percent,6,Rank,8
25,3,Drew Scott,23.0,0.0879601899386127,4,5,Percent,3,Rank,4
25,3,Vanessa Lachey,23.0,0.0896576345524167,3,4,Percent,3,Rank,3
25,4,Sasha Pieterse,24.0,0.091789191764532,7,7,Percent,4,Rank,7
25,4,Frankie Muniz,24.0,0.1025434514458857,3,4,Percent,4,Rank,3
25,4,Jordan Fisher,29.0,0.105284780595774,1,1,Percent,1,Rank,1
25,4,Derek Fisher,23.0,0.0389480266635768,11,11,Percent,10,Rank,11
25,4,Nikki Bella,24.0,0.0970734754279615,5,5,Percent,4,Rank,5
25,4,Terrell Owens,24.0,0.0916042036025031,8,8,Percent,4,Rank,8
25,4,Victoria Arlen,27.0,0.0944564045218896,3,3,Percent,2,Rank,3
25,4,Lindsey Stirling,26.0,0.1026401658634348,2,2,Percent,3,Rank,2
25,4,Nick Lachey,22.0,0.0926010285349435,10,10,Percent,11,Rank,10
25,4,Drew Scott,24.0,0.0911168970639401,9,9,Percent,4,Rank,9
25,4,Vanessa Lachey,24.0,0.0919423745155629,6,6,Percent,4,Rank,6
25,5,Sasha Pieterse,24.0,0.0454182404977919,10,10,Percent,8,Rank,10
25,5,Frankie Muniz,29.0,0.1158442088309869,1,2,Percent,2,Rank,1
25,5,Jordan Fisher,30.0,0.1140230283778413,1,1,Percent,1,Rank,1
25,5,Nikki Bella,27.0,0.107421191407503,4,4,Percent,4,Rank,4
25,5,Terrell Owens,25.0,0.1000775960788391,6,6,Percent,6,Rank,6
25,5,Victoria Arlen,27.0,0.1015790501461358,5,5,Percent,4,Rank,5
25,5,Lindsey Stirling,28.0,0.1125881403167807,3,3,Percent,3,Rank,3
25,5,Nick Lachey,22.0,0.102338215131109,7,9,Percent,10,Rank,7
25,5,Drew Scott,25.0,0.0998152313386195,7,7,Percent,6,Rank,7
25,5,Vanessa Lachey,24.0,0.1008950978743938,7,8,Percent,8,Rank,7
25,6,Frankie Muniz,31.0,0.1192544838076899,5,6,Percent,6,Rank,5
25,6,Jordan Fisher,39.0,0.1268418478152018,2,2,Percent,2,Rank,2
25,6,Nikki Bella,36.0,0.119066863389523,3,3,Percent,4,Rank,3
25,6,Terrell Owens,37.0,0.1141463569201393,3,4,Percent,3,Rank,3
25,6,Victoria Arlen,31.0,0.1088018141087751,7,7,Percent,6,Rank,7
25,6,Lindsey Stirling,40.0,0.1296667870323024,1,1,Percent,1,Rank,1
25,6,Nick Lachey,26.0,0.0611095241013366,9,9,Percent,9,Rank,9
25,6,Drew Scott,30.0,0.107488770468085,8,8,Percent,8,Rank,8
25,6,Vanessa Lachey,36.0,0.113623552356946,6,5,Percent,4,Rank,6
25,7,Frankie Muniz,30.0,0.1453289008246189,1,1,Percent,1,Rank,1
25,7,Jordan Fisher,27.0,0.1374312040695047,3,2,Percent,4,Rank,3
25,7,Nikki Bella,24.0,0.0658292663486753,8,8,Percent,8,Rank,8
25,7,Terrell Owens,24.5,0.1278344940925756,7,7,Percent,7,Rank,7
25,7,Victoria Arlen,28.5,0.1292754663109171,2,3,Percent,2,Rank,2
25,7,Lindsey Stirling,25.5,0.1382094578106675,4,5,Percent,6,Rank,4
25,7,Drew Scott,28.5,0.1278767943983106,4,4,Percent,2,Rank,4
25,7,Vanessa Lachey,27.0,0.1282144161447261,6,6,Percent,4,Rank,6
25,8,Frankie Muniz,26.5,0.1899310846244923,2,3,Percent,3,Rank,2
25,8,Jordan Fisher,30.0,0.1886235250645606,1,1,Percent,1,Rank,1
25,8,Terrell Owens,25.5,0.0844519954605105,5,6,Percent,4,Rank,5
25,8,Victoria Arlen,24.0,0.1751837289162681,4,4,Percent,5,Rank,4
25,8,Lindsey Stirling,27.0,0.1871701219011341,3,2,Percent,2,Rank,3
25,8,Drew Scott,23.5,0.1746395440330389,6,5,Percent,6,Rank,6
25,9,Frankie Muniz,25.5,0.2293588246750744,3,3,Percent,4,Rank,3
25,9,Jordan Fisher,29.0,0.2239263853006451,1,1,Percent,1,Rank,1
25,9,Victoria Arlen,28.0,0.104381837275515,4,5,Percent,3,Rank,4
25,9,Lindsey Stirling,28.5,0.2257222164956519,1,2,Percent,2,Rank,1
25,9,Drew Scott,24.0,0.2166107362531178,5,4,Percent,5,Rank,5
25,10,Frankie Muniz,38.8887,0.2838303970611501,2,3,Percent,3,Rank,2
25,10,Jordan Fisher,40.0,0.2781221164916764,2,2,Percent,1,Rank,2
25,10,Lindsey Stirling,40.0,0.2803556914038928,1,1,Percent,1,Rank,1
25,10,Drew Scott,37.5,0.1576917950432828,4,4,Percent,4,Rank,4
26,1,Jamie Anderson,19.0,0.0404486770244632,10,10,Percent,8,Rank,10
26,1,Johnny Damon,18.0,0.1000315060476303,6,8,Percent,9,Rank,6
26,1,Kareem Abdul-Jabbar,17.0,0.0984624897442343,9,9,Percent,10,Rank,9
26,1,Arike Ogunbowale,20.0,0.0957145087946741,8,7,Percent,7,Rank,8
26,1,Jennie Finch Daigle,21.0,0.0955089541788596,7,6,Percent,5,Rank,7
26,1,Chris Mazdzer,21.0,0.0976256720369543,5,5,Percent,5,Rank,5
26,1,Mirai Nagasu,23.0,0.0998026747748661,4,4,Percent,3,Rank,4
26,1,Tonya Harding,23.0,0.15711161551458,2,1,Percent,3,Rank,2
26,1,Josh Norman,24.0,0.1082379840189103,1,2,Percent,1,Rank,1
26,1,Adam Rippon,24.0,0.1070559178648297,2,3,Percent,1,Rank,2
26,2,Kareem Abdul-Jabbar,29.5,0.0641146076088948,8,8,Percent,8,Rank,8
26,2,Arike Ogunbowale,35.0,0.1241122054888528,4,4,Percent,3,Rank,4
26,2,Jennie Finch Daigle,31.5,0.1214271898592332,7,7,Percent,6,Rank,7
26,2,Chris Mazdzer,33.0,0.1239957774639369,6,5,Percent,4,Rank,6
26,2,Mirai Nagasu,37.0,0.1278890864245303,2,3,Percent,1,Rank,2
26,2,Tonya Harding,33.0,0.1756673987625946,2,1,Percent,4,Rank,2
26,2,Josh Norman,31.5,0.1290133669704687,5,6,Percent,6,Rank,5
26,2,Adam Rippon,37.0,0.13378036742149,1,2,Percent,1,Rank,1
26,3,Jennie Finch Daigle,29.0,0.0938479938822265,6,6,Percent,6,Rank,6
26,3,Chris Mazdzer,33.0,0.1617006461537417,5,5,Percent,5,Rank,5
26,3,Mirai Nagasu,35.0,0.1628662416420611,4,4,Percent,3,Rank,4
26,3,Tonya Harding,35.0,0.2280820375900182,2,1,Percent,3,Rank,2
26,3,Josh Norman,38.0,0.174466294014218,3,3,Percent,2,Rank,3
26,3,Adam Rippon,41.0,0.1790367867177295,1,2,Percent,1,Rank,1
26,4,Tonya Harding,28.0,0.417522553111163,1,1,Percent,3,Rank,1
26,4,Josh Norman,28.5,0.2917066186187474,1,3,Percent,2,Rank,1
26,4,Adam Rippon,29.0,0.2907708282700943,1,2,Percent,1,Rank,1
27,1,Juan Pablo Di Pace,22.0,0.076976281232251,7,5,Percent,3,Rank,7
27,1,Evanna Lynch,18.0,0.075814444286491,10,10,Percent,9,Rank,10
27,1,Nancy McKeon,19.5,0.0773168211479197,9,8,Percent,8,Rank,9
27,1,John Schneider,18.0,0.0806297555684856,8,9,Percent,9,Rank,8
27,1,Milo Manheim,20.0,0.0810770137153362,6,7,Percent,5,Rank,6
27,1,Danelle Umstead,18.0,0.0743018861683502,11,11,Percent,9,Rank,11
27,1,Mary Lou Retton,20.0,0.0830275000155381,4,6,Percent,5,Rank,4
27,1,DeMarcus Ware,23.0,0.0805326110209051,4,3,Percent,1,Rank,4
27,1,Nikki Glaser,17.5,0.0310975253667409,13,13,Percent,12,Rank,13
27,1,Bobby Bones,20.0,0.0885106823599141,3,4,Percent,5,Rank,3
27,1,Tinashe,23.0,0.0818323574603741,2,2,Percent,1,Rank,2
27,1,Alexis Ren,22.0,0.0901831286906293,1,1,Percent,3,Rank,1
27,1,Joe Amabile,14.0,0.0786999929670566,11,12,Percent,13,Rank,11
27,2,Juan Pablo Di Pace,26.0,0.0852684085695677,4,4,Percent,1,Rank,4
27,2,Evanna Lynch,24.0,0.0835225695283589,7,6,Percent,5,Rank,7
